appid,date,newinstalls
com.app.37148,2024-05-13,125
com.app.64353,2024-05-13,1015
com.app.94251,2024-05-13,993
com.app.95444,2024-05-13,448
com.app.97988,2024-05-13,68
com.app.64851,2024-05-13,122
com.app.36612,2024-05-13,404
com.app.24438,2024-05-13,3811
com.app.59849,2024-05-13,3449
com.app.30329,2024-05-13,23925
com.app.15493,2024-05-13,231
com.app.36433,2024-05-13,15
com.app.64764,2024-05-13,1853
com.app.16599,2024-05-13,546
com.app.13421,2024-05-13,3392
com.app.60429,2024-05-13,456
com.app.96037,2024-05-13,1331
com.app.50760,2024-05-13,166
com.app.54019,2024-05-13,311
com.app.45949,2024-05-13,9059
com.app.87209,2024-05-13,33
com.app.13071,2024-05-13,39
com.app.62062,2024-05-13,1283
com.app.37541,2024-05-13,1574
com.app.43563,2024-05-13,1088
com.app.79907,2024-05-13,16
com.app.41993,2024-05-13,9
com.app.13655,2024-05-13,541
com.app.91706,2024-05-13,497
com.app.92210,2024-05-13,933
com.app.45088,2024-05-13,28389
com.app.31404,2024-05-13,68
com.app.97802,2024-05-13,189
com.app.23207,2024-05-13,1188
com.app.48065,2024-05-13,17566
com.app.58221,2024-05-13,1616
com.app.36145,2024-05-13,6179
com.app.19544,2024-05-13,46742
com.app.68942,2024-05-13,0
com.app.91525,2024-05-13,147
com.app.18251,2024-05-13,574
com.app.35190,2024-05-13,46381
com.app.64634,2024-05-13,94
com.app.23000,2024-05-13,1
com.app.37962,2024-05-13,3039
com.app.37873,2024-05-13,641
com.app.91093,2024-05-13,3609
com.app.88832,2024-05-13,956
com.app.38566,2024-05-13,1507
com.app.48916,2024-05-13,286
com.app.72306,2024-05-13,363
com.app.96938,2024-05-13,0
com.app.47280,2024-05-13,24567
com.app.60934,2024-05-13,52
com.app.88311,2024-05-13,611
com.app.97976,2024-05-13,821
com.app.69241,2024-05-13,13
com.app.72656,2024-05-13,1228
com.app.19872,2024-05-13,250
com.app.90842,2024-05-13,449
com.app.21397,2024-05-13,3133
com.app.78794,2024-05-13,40887
com.app.38543,2024-05-13,809
com.app.47938,2024-05-13,334
com.app.14811,2024-05-13,361
com.app.89044,2024-05-13,68
com.app.85803,2024-05-13,97
com.app.88484,2024-05-13,21917
com.app.81754,2024-05-13,291
com.app.87411,2024-05-13,1048
com.app.95733,2024-05-13,41
com.app.89034,2024-05-13,772
com.app.53788,2024-05-13,238
com.app.16773,2024-05-13,3954
com.app.92275,2024-05-13,3440
com.app.31153,2024-05-13,27181
com.app.47188,2024-05-13,13953
com.app.20657,2024-05-13,135
com.app.90856,2024-05-13,459
com.app.34625,2024-05-13,915
com.app.78762,2024-05-13,267
com.app.21027,2024-05-13,1583
com.app.79754,2024-05-13,636
com.app.60633,2024-05-13,300
com.app.10626,2024-05-13,4377
com.app.86358,2024-05-13,773
com.app.60423,2024-05-13,1938
com.app.18664,2024-05-13,777
com.app.17441,2024-05-13,1510
com.app.96361,2024-05-13,36
com.app.50679,2024-05-13,593
com.app.63770,2024-05-13,3574
com.app.55621,2024-05-13,4810
com.app.39929,2024-05-13,3343
com.app.82889,2024-05-13,31
com.app.55531,2024-05-13,335
com.app.88516,2024-05-13,423
com.app.64667,2024-05-13,14906
com.app.50792,2024-05-13,531
com.app.28498,2024-05-13,35865
com.app.80569,2024-05-13,635
com.app.39058,2024-05-13,321
com.app.91390,2024-05-13,2133
com.app.66309,2024-05-13,287
com.app.43242,2024-05-13,1849
com.app.98198,2024-05-13,29
com.app.55537,2024-05-13,94
com.app.83359,2024-05-13,1564
com.app.65216,2024-05-13,1271
com.app.36257,2024-05-15,7189
com.app.93131,2024-05-15,166
com.app.88509,2024-05-15,26302
com.app.86367,2024-05-15,2961
com.app.18711,2024-05-15,1410
com.app.19821,2024-05-15,13064
com.app.15675,2024-05-15,2960
com.app.60770,2024-05-15,269
com.app.35851,2024-05-15,1841
com.app.97548,2024-05-15,4570
com.app.78470,2024-05-15,2099
com.app.84714,2024-05-15,2507
com.app.68015,2024-05-15,2783
com.app.64140,2024-05-15,1083
com.app.61743,2024-05-15,1070
com.app.87362,2024-05-15,7992
com.app.93571,2024-05-15,24899
com.app.17806,2024-05-15,5527
com.app.77385,2024-05-15,3244
com.app.82896,2024-05-15,565
com.app.21603,2024-05-15,3397
com.app.32607,2024-05-15,791
com.app.80525,2024-05-15,1008
com.app.31679,2024-05-15,2308
com.app.62109,2024-05-15,8439
com.app.33540,2024-05-15,6830
com.app.19772,2024-05-15,1563
com.app.80610,2024-05-15,13187
com.app.41189,2024-05-15,17687
com.app.67629,2024-05-15,2206
com.app.44002,2024-05-15,201
com.app.23305,2024-05-15,32300
com.app.99432,2024-05-15,7525
com.app.36648,2024-05-15,550
com.app.24343,2024-05-15,1067
com.app.31454,2024-05-15,202
com.app.78155,2024-05-15,270
com.app.59245,2024-05-15,385
com.app.95194,2024-05-15,6301
com.app.31097,2024-05-15,515
com.app.74881,2024-05-15,266
com.app.34656,2024-05-15,2649
com.app.27567,2024-05-15,757
com.app.20651,2024-05-15,52
com.app.48189,2024-05-15,109
com.app.22262,2024-05-15,4854
com.app.37904,2024-05-15,9352
com.app.24391,2024-05-15,64
com.app.84594,2024-05-15,0
com.app.72653,2024-05-15,273
com.app.55481,2024-05-15,2512
com.app.65327,2024-05-15,2184
com.app.96897,2024-05-15,955
com.app.40009,2024-05-15,861
com.app.21605,2024-05-15,353
com.app.68335,2024-05-15,57
com.app.20103,2024-05-15,142
com.app.95243,2024-05-15,1922
com.app.14509,2024-05-15,18666
com.app.66274,2024-05-15,307
com.app.74794,2024-05-15,5137
com.app.71740,2024-05-15,92
com.app.37148,2024-05-15,260
com.app.64353,2024-05-15,970
com.app.94251,2024-05-15,688
com.app.95444,2024-05-15,439
com.app.97988,2024-05-15,73
com.app.64851,2024-05-15,122
com.app.36612,2024-05-15,392
com.app.24438,2024-05-15,4019
com.app.59849,2024-05-15,3441
com.app.30329,2024-05-15,24725
com.app.15493,2024-05-15,210
com.app.36433,2024-05-15,26
com.app.64764,2024-05-15,1458
com.app.16599,2024-05-15,553
com.app.13421,2024-05-15,3392
com.app.60429,2024-05-15,399
com.app.96037,2024-05-15,2648
com.app.50760,2024-05-15,338
com.app.54019,2024-05-15,326
com.app.45949,2024-05-15,6509
com.app.87209,2024-05-15,33
com.app.13071,2024-05-15,38
com.app.62062,2024-05-15,517
com.app.37541,2024-05-15,1484
com.app.43563,2024-05-15,1271
com.app.79907,2024-05-15,16
com.app.41993,2024-05-15,9
com.app.13655,2024-05-15,792
com.app.91706,2024-05-15,304
com.app.92210,2024-05-15,853
com.app.45088,2024-05-15,4778
com.app.31404,2024-05-15,107
com.app.97802,2024-05-15,258
com.app.23207,2024-05-15,682
com.app.48065,2024-05-15,13234
com.app.58221,2024-05-15,1592
com.app.36145,2024-05-15,11173
com.app.19544,2024-05-15,34967
com.app.68942,2024-05-15,0
com.app.91525,2024-05-15,147
com.app.18251,2024-05-15,574
com.app.35190,2024-05-15,47268
com.app.64634,2024-05-15,89
com.app.23000,2024-05-15,1
com.app.37873,2024-05-15,633
com.app.37962,2024-05-15,3094
com.app.91093,2024-05-15,4699
com.app.88832,2024-05-15,1295
com.app.38566,2024-05-15,2264
com.app.48916,2024-05-15,286
com.app.72306,2024-05-15,698
com.app.96938,2024-05-15,0
com.app.47280,2024-05-15,27099
com.app.60934,2024-05-15,47
com.app.88311,2024-05-15,606
com.app.97976,2024-05-15,830
com.app.69241,2024-05-15,15
com.app.72656,2024-05-15,1634
com.app.19872,2024-05-15,550
com.app.90842,2024-05-15,769
com.app.21397,2024-05-15,1918
com.app.78794,2024-05-15,64073
com.app.38543,2024-05-15,1156
com.app.47938,2024-05-15,157
com.app.14811,2024-05-15,102
com.app.89044,2024-05-15,62
com.app.85803,2024-05-15,89
com.app.88484,2024-05-15,24063
com.app.81754,2024-05-15,301
com.app.87411,2024-05-15,960
com.app.95733,2024-05-15,47
com.app.89034,2024-05-15,321
com.app.53788,2024-05-15,253
com.app.16773,2024-05-15,5711
com.app.92275,2024-05-15,1075
com.app.31153,2024-05-15,18024
com.app.47188,2024-05-15,9046
com.app.20657,2024-05-15,135
com.app.90856,2024-05-15,181
com.app.34625,2024-05-15,885
com.app.78762,2024-05-15,175
com.app.21027,2024-05-15,1381
com.app.79754,2024-05-15,636
com.app.60633,2024-05-15,613
com.app.10626,2024-05-15,4379
com.app.86358,2024-05-15,645
com.app.60423,2024-05-15,2295
com.app.18664,2024-05-15,780
com.app.17441,2024-05-15,1253
com.app.96361,2024-05-15,35
com.app.50679,2024-05-15,519
com.app.63770,2024-05-15,2366
com.app.55621,2024-05-15,7344
com.app.39929,2024-05-15,3027
com.app.82889,2024-05-15,40
com.app.55531,2024-05-15,453
com.app.88516,2024-05-15,421
com.app.64667,2024-05-15,10017
com.app.50792,2024-05-15,531
com.app.28498,2024-05-15,29829
com.app.80569,2024-05-15,688
com.app.39058,2024-05-15,439
com.app.91390,2024-05-15,2356
com.app.66309,2024-05-15,595
com.app.43242,2024-05-15,1849
com.app.98198,2024-05-15,31
com.app.83359,2024-05-15,2212
com.app.55537,2024-05-15,94
com.app.65216,2024-05-15,1621
com.app.36257,2024-05-19,8177
com.app.93131,2024-05-19,224
com.app.88509,2024-05-19,45332
com.app.86367,2024-05-19,2501
com.app.18711,2024-05-19,1444
com.app.19821,2024-05-19,13147
com.app.60770,2024-05-19,310
com.app.15675,2024-05-19,2963
com.app.35851,2024-05-19,1859
com.app.97548,2024-05-19,2530
com.app.78470,2024-05-19,3479
com.app.84714,2024-05-19,2473
com.app.68015,2024-05-19,4249
com.app.61743,2024-05-19,1134
com.app.64140,2024-05-19,1287
com.app.93571,2024-05-19,30623
com.app.87362,2024-05-19,7709
com.app.17806,2024-05-19,7409
com.app.77385,2024-05-19,3467
com.app.82896,2024-05-19,819
com.app.21603,2024-05-19,3511
com.app.32607,2024-05-19,970
com.app.80525,2024-05-19,909
com.app.31679,2024-05-19,2258
com.app.62109,2024-05-19,9029
com.app.33540,2024-05-19,7936
com.app.41189,2024-05-19,23428
com.app.19772,2024-05-19,579
com.app.80610,2024-05-19,13868
com.app.67629,2024-05-19,2431
com.app.44002,2024-05-19,201
com.app.23305,2024-05-19,34531
com.app.99432,2024-05-19,7143
com.app.24343,2024-05-19,1258
com.app.36648,2024-05-19,550
com.app.78155,2024-05-19,250
com.app.31454,2024-05-19,203
com.app.59245,2024-05-19,353
com.app.31097,2024-05-19,1541
com.app.95194,2024-05-19,11261
com.app.74881,2024-05-19,262
com.app.34656,2024-05-19,2943
com.app.27567,2024-05-19,1155
com.app.20651,2024-05-19,58
com.app.48189,2024-05-19,128
com.app.22262,2024-05-19,3770
com.app.37904,2024-05-19,10895
com.app.24391,2024-05-19,65
com.app.84594,2024-05-19,0
com.app.72653,2024-05-19,272
com.app.55481,2024-05-19,2262
com.app.65327,2024-05-19,2179
com.app.96897,2024-05-19,955
com.app.40009,2024-05-19,875
com.app.21605,2024-05-19,353
com.app.68335,2024-05-19,456
com.app.20103,2024-05-19,142
com.app.95243,2024-05-19,1922
com.app.14509,2024-05-19,19438
com.app.66274,2024-05-19,337
com.app.74794,2024-05-19,4839
com.app.71740,2024-05-19,87
com.app.37148,2024-05-19,202
com.app.64353,2024-05-19,906
com.app.94251,2024-05-19,932
com.app.95444,2024-05-19,415
com.app.97988,2024-05-19,90
com.app.64851,2024-05-19,122
com.app.36612,2024-05-19,399
com.app.24438,2024-05-19,4514
com.app.59849,2024-05-19,3743
com.app.30329,2024-05-19,25378
com.app.15493,2024-05-19,193
com.app.36433,2024-05-19,24
com.app.64764,2024-05-19,1281
com.app.16599,2024-05-19,554
com.app.13421,2024-05-19,3392
com.app.60429,2024-05-19,408
com.app.96037,2024-05-19,1489
com.app.50760,2024-05-19,358
com.app.54019,2024-05-19,322
com.app.45949,2024-05-19,12295
com.app.87209,2024-05-19,33
com.app.13071,2024-05-19,39
com.app.62062,2024-05-19,1208
com.app.37541,2024-05-19,1899
com.app.43563,2024-05-19,1038
com.app.79907,2024-05-19,16
com.app.41993,2024-05-19,9
com.app.13655,2024-05-19,626
com.app.91706,2024-05-19,524
com.app.92210,2024-05-19,971
com.app.45088,2024-05-19,18352
com.app.31404,2024-05-19,129
com.app.97802,2024-05-19,204
com.app.23207,2024-05-19,1267
com.app.48065,2024-05-19,12508
com.app.58221,2024-05-19,1599
com.app.36145,2024-05-19,8105
com.app.19544,2024-05-19,33900
com.app.68942,2024-05-19,0
com.app.91525,2024-05-19,147
com.app.18251,2024-05-19,538
com.app.35190,2024-05-19,50691
com.app.64634,2024-05-19,103
com.app.23000,2024-05-19,1
com.app.37873,2024-05-19,683
com.app.37962,2024-05-19,2911
com.app.91093,2024-05-19,5347
com.app.88832,2024-05-19,1055
com.app.38566,2024-05-19,1847
com.app.48916,2024-05-19,286
com.app.72306,2024-05-19,738
com.app.96938,2024-05-19,0
com.app.47280,2024-05-19,29509
com.app.60934,2024-05-19,38
com.app.88311,2024-05-19,606
com.app.97976,2024-05-19,805
com.app.69241,2024-05-19,15
com.app.72656,2024-05-19,2280
com.app.19872,2024-05-19,787
com.app.90842,2024-05-19,737
com.app.21397,2024-05-19,3208
com.app.78794,2024-05-19,50318
com.app.38543,2024-05-19,884
com.app.47938,2024-05-19,268
com.app.14811,2024-05-19,801
com.app.89044,2024-05-19,85
com.app.85803,2024-05-19,90
com.app.88484,2024-05-19,28686
com.app.81754,2024-05-19,252
com.app.87411,2024-05-19,1528
com.app.95733,2024-05-19,39
com.app.89034,2024-05-19,690
com.app.53788,2024-05-19,256
com.app.16773,2024-05-19,6049
com.app.92275,2024-05-19,2277
com.app.31153,2024-05-19,29453
com.app.47188,2024-05-19,12995
com.app.20657,2024-05-19,135
com.app.90856,2024-05-19,436
com.app.34625,2024-05-19,325
com.app.78762,2024-05-19,138
com.app.21027,2024-05-19,1413
com.app.79754,2024-05-19,636
com.app.60633,2024-05-19,926
com.app.10626,2024-05-19,4383
com.app.86358,2024-05-19,676
com.app.60423,2024-05-19,1691
com.app.18664,2024-05-19,792
com.app.17441,2024-05-19,1445
com.app.96361,2024-05-19,35
com.app.50679,2024-05-19,528
com.app.63770,2024-05-19,3769
com.app.55621,2024-05-19,7706
com.app.39929,2024-05-19,3664
com.app.82889,2024-05-19,34
com.app.55531,2024-05-19,665
com.app.64667,2024-05-19,13674
com.app.88516,2024-05-19,423
com.app.50792,2024-05-19,531
com.app.28498,2024-05-19,33132
com.app.80569,2024-05-19,731
com.app.39058,2024-05-19,411
com.app.91390,2024-05-19,1943
com.app.66309,2024-05-19,693
com.app.43242,2024-05-19,1849
com.app.98198,2024-05-19,34
com.app.55537,2024-05-19,94
com.app.83359,2024-05-19,1575
com.app.65216,2024-05-19,1391
com.app.36257,2024-05-02,7498
com.app.93131,2024-05-02,330
com.app.86367,2024-05-02,1705
com.app.18711,2024-05-02,1772
com.app.88509,2024-05-02,37009
com.app.19821,2024-05-02,14304
com.app.15675,2024-05-02,3098
com.app.60770,2024-05-02,124
com.app.35851,2024-05-02,1687
com.app.97548,2024-05-02,6236
com.app.78470,2024-05-02,3379
com.app.84714,2024-05-02,2247
com.app.68015,2024-05-02,2725
com.app.64140,2024-05-02,1359
com.app.61743,2024-05-02,1743
com.app.87362,2024-05-02,13377
com.app.17806,2024-05-02,6826
com.app.93571,2024-05-02,22919
com.app.82896,2024-05-02,1329
com.app.77385,2024-05-02,2536
com.app.21603,2024-05-02,3052
com.app.32607,2024-05-02,2243
com.app.80525,2024-05-02,1767
com.app.62109,2024-05-02,6677
com.app.31679,2024-05-02,2223
com.app.33540,2024-05-02,7688
com.app.19772,2024-05-02,957
com.app.41189,2024-05-02,18218
com.app.80610,2024-05-02,13431
com.app.67629,2024-05-02,2077
com.app.44002,2024-05-02,201
com.app.23305,2024-05-02,28376
com.app.99432,2024-05-02,8255
com.app.24343,2024-05-02,2196
com.app.36648,2024-05-02,535
com.app.78155,2024-05-02,253
com.app.31454,2024-05-02,228
com.app.59245,2024-05-02,424
com.app.31097,2024-05-02,1527
com.app.95194,2024-05-02,9083
com.app.34656,2024-05-02,2866
com.app.74881,2024-05-02,226
com.app.27567,2024-05-02,1198
com.app.20651,2024-05-02,42
com.app.48189,2024-05-02,362
com.app.22262,2024-05-02,2803
com.app.37904,2024-05-02,8698
com.app.24391,2024-05-02,66
com.app.84594,2024-05-02,0
com.app.72653,2024-05-02,370
com.app.55481,2024-05-02,2229
com.app.65327,2024-05-02,2707
com.app.96897,2024-05-02,957
com.app.21605,2024-05-02,353
com.app.40009,2024-05-02,789
com.app.68335,2024-05-02,665
com.app.20103,2024-05-02,142
com.app.95243,2024-05-02,1923
com.app.14509,2024-05-02,37165
com.app.66274,2024-05-02,358
com.app.74794,2024-05-02,5171
com.app.71740,2024-05-02,173
com.app.37148,2024-05-02,441
com.app.64353,2024-05-02,678
com.app.94251,2024-05-02,1254
com.app.95444,2024-05-02,441
com.app.97988,2024-05-02,118
com.app.64851,2024-05-02,122
com.app.36612,2024-05-02,346
com.app.24438,2024-05-02,3854
com.app.59849,2024-05-02,4828
com.app.30329,2024-05-02,25771
com.app.15493,2024-05-02,335
com.app.36433,2024-05-02,23
com.app.64764,2024-05-02,2009
com.app.16599,2024-05-02,523
com.app.13421,2024-05-02,3392
com.app.60429,2024-05-02,369
com.app.96037,2024-05-02,2013
com.app.50760,2024-05-02,311
com.app.54019,2024-05-02,361
com.app.45949,2024-05-02,8521
com.app.87209,2024-05-02,33
com.app.13071,2024-05-02,55
com.app.62062,2024-05-02,1145
com.app.37541,2024-05-02,3448
com.app.43563,2024-05-02,1235
com.app.79907,2024-05-02,16
com.app.41993,2024-05-02,9
com.app.13655,2024-05-02,1089
com.app.91706,2024-05-02,739
com.app.92210,2024-05-02,595
com.app.45088,2024-05-02,18275
com.app.31404,2024-05-02,250
com.app.97802,2024-05-02,188
com.app.23207,2024-05-02,592
com.app.48065,2024-05-02,8044
com.app.58221,2024-05-02,1528
com.app.36145,2024-05-02,8012
com.app.19544,2024-05-02,34808
com.app.68942,2024-05-02,0
com.app.91525,2024-05-02,147
com.app.18251,2024-05-02,573
com.app.35190,2024-05-02,44386
com.app.64634,2024-05-02,93
com.app.23000,2024-05-02,1
com.app.37873,2024-05-02,574
com.app.37962,2024-05-02,3810
com.app.91093,2024-05-02,4320
com.app.88832,2024-05-02,967
com.app.38566,2024-05-02,2372
com.app.48916,2024-05-02,286
com.app.72306,2024-05-02,615
com.app.96938,2024-05-02,0
com.app.47280,2024-05-02,27672
com.app.60934,2024-05-02,91
com.app.88311,2024-05-02,620
com.app.97976,2024-05-02,717
com.app.69241,2024-05-02,44
com.app.72656,2024-05-02,1502
com.app.19872,2024-05-02,614
com.app.90842,2024-05-02,1576
com.app.21397,2024-05-02,2926
com.app.78794,2024-05-02,44920
com.app.38543,2024-05-02,908
com.app.47938,2024-05-02,423
com.app.14811,2024-05-02,1242
